attendance_id,student_id,class_id,attendance_date,status
531,2400,9,2024-10-19 05:22:44.898610,Present
532,4080,4,2024-11-01 05:22:44.898614,Present
533,3328,8,2024-10-10 05:22:44.898619,Absent
534,1132,1,2024-10-22 05:22:44.898623,Present
535,588,2,2024-10-28 05:22:44.898628,Present
536,3221,9,2024-10-30 05:22:44.898633,Absent
537,1150,3,2024-10-24 05:22:44.898638,Absent
538,3198,4,2024-10-21 05:22:44.898643,Absent
539,1829,4,2024-11-03 05:22:44.898647,Present
540,1145,7,2024-10-21 05:22:44.898652,Absent
541,4425,10,2024-10-29 05:22:44.898657,Absent
542,1101,10,2024-10-09 05:22:44.898661,Absent
543,1163,3,2024-10-11 05:22:44.898666,Absent
544,1783,8,2024-10-23 05:22:44.898671,Present
545,1868,11,2024-10-31 05:22:44.898675,Present
546,305,6,2024-10-10 05:22:44.898680,Present
547,579,1,2024-10-22 05:22:44.898685,Present
548,3954,10,2024-10-28 05:22:44.898690,Absent
549,2542,10,2024-10-16 05:22:44.898695,Absent
550,2303,8,2024-10-21 05:22:44.898699,Present
551,1208,2,2024-10-26 05:22:44.898704,Present
552,3681,9,2024-10-13 05:22:44.898709,Present
553,2467,9,2024-10-28 05:22:44.898713,Absent
554,4957,8,2024-10-06 05:22:44.898718,Present
555,1473,10,2024-10-18 05:22:44.898723,Absent
556,4056,6,2024-10-20 05:22:44.898727,Absent
557,220,4,2024-10-17 05:22:44.898732,Present
558,1230,2,2024-10-30 05:22:44.898737,Absent
559,1960,9,2024-11-02 05:22:44.898741,Absent
560,2186,6,2024-10-27 05:22:44.898746,Absent
561,1086,2,2024-10-26 05:22:44.898751,Absent
562,43,4,2024-10-16 05:22:44.898755,Present
563,1232,8,2024-10-05 05:22:44.898760,Present
564,657,3,2024-10-26 05:22:44.898764,Absent
565,4620,9,2024-10-13 05:22:44.898769,Present
566,883,4,2024-10-12 05:22:44.898774,Absent
567,1009,6,2024-10-09 05:22:44.898779,Absent
568,4874,12,2024-10-23 05:22:44.898783,Present
569,460,9,2024-11-03 05:22:44.898787,Present
570,1860,6,2024-10-24 05:22:44.898793,Absent
571,2092,7,2024-10-28 05:22:44.898797,Present
572,1474,5,2024-11-01 05:22:44.898802,Absent
573,4789,4,2024-10-07 05:22:44.898807,Present
574,2772,5,2024-10-29 05:22:44.898812,Present
575,4175,11,2024-10-17 05:22:44.898816,Present
576,1975,4,2024-10-17 05:22:44.898821,Absent
577,1327,2,2024-10-28 05:22:44.898825,Present
578,1605,10,2024-10-09 05:22:44.898830,Present
579,2867,2,2024-10-26 05:22:44.898835,Absent
580,975,11,2024-10-06 05:22:44.898839,Absent
581,2894,2,2024-10-30 05:22:44.898844,Absent
582,1483,2,2024-10-07 05:22:44.898849,Present
583,2968,9,2024-10-10 05:22:44.898866,Present
584,3924,4,2024-10-17 05:22:44.898870,Present
585,3382,6,2024-10-27 05:22:44.898875,Absent
586,712,1,2024-10-26 05:22:44.898880,Absent
587,3056,12,2024-10-10 05:22:44.898884,Present
588,2497,3,2024-10-11 05:22:44.898889,Absent
589,145,4,2024-10-05 05:22:44.898894,Absent
590,4866,11,2024-10-12 05:22:44.898898,Present
591,1335,4,2024-11-02 05:22:44.898903,Absent
592,3223,6,2024-11-03 05:22:44.898907,Absent
593,2763,1,2024-10-23 05:22:44.898912,Absent
594,3437,5,2024-10-10 05:22:44.898922,Absent
595,4069,1,2024-10-05 05:22:44.898926,Absent
596,4614,3,2024-10-31 05:22:44.898931,Present
597,2764,4,2024-10-31 05:22:44.898936,Present
598,622,8,2024-10-27 05:22:44.898940,Absent
599,1497,7,2024-11-03 05:22:44.898944,Absent
600,4315,10,2024-10-05 05:22:44.898949,Absent
601,4840,9,2024-10-13 05:22:44.898953,Present
602,3808,4,2024-10-07 05:22:44.898957,Present
603,1063,9,2024-10-09 05:22:44.898962,Present
604,1264,9,2024-10-19 05:22:44.898966,Absent
605,1141,5,2024-10-08 05:22:44.898971,Absent
606,4842,8,2024-10-28 05:22:44.898975,Absent
607,1446,10,2024-10-25 05:22:44.898980,Absent
608,4949,5,2024-10-17 05:22:44.898984,Absent
609,4617,8,2024-10-25 05:22:44.898988,Absent
610,4453,5,2024-10-15 05:22:44.898993,Absent
611,4692,8,2024-10-13 05:22:44.898997,Present
612,3395,5,2024-10-06 05:22:44.899004,Present
613,1670,4,2024-10-31 05:22:44.899008,Present
614,1143,11,2024-10-18 05:22:44.899013,Present
615,4509,7,2024-10-16 05:22:44.899017,Present
616,299,8,2024-10-25 05:22:44.899022,Present
617,3220,11,2024-10-27 05:22:44.899026,Absent
618,2845,2,2024-10-25 05:22:44.899030,Present
619,905,8,2024-11-03 05:22:44.899046,Present
620,3354,2,2024-10-17 05:22:44.899050,Absent
621,2784,4,2024-10-30 05:22:44.899056,Absent
622,1180,10,2024-10-09 05:22:44.899060,Present
623,2819,7,2024-10-05 05:22:44.899065,Absent
624,484,8,2024-10-31 05:22:44.899070,Present
625,2397,12,2024-11-02 05:22:44.899075,Absent
626,2602,5,2024-11-02 05:22:44.899079,Absent
627,1980,4,2024-11-03 05:22:44.899084,Absent
628,1878,8,2024-10-16 05:22:44.899089,Absent
629,4708,9,2024-10-24 05:22:44.899093,Absent
630,1115,7,2024-11-03 05:22:44.899098,Present
631,2523,12,2024-10-16 05:22:44.899103,Absent
632,4502,9,2024-10-09 05:22:44.899108,Absent
633,4008,4,2024-10-19 05:22:44.899112,Absent
634,565,9,2024-10-31 05:22:44.899117,Present
635,2703,2,2024-10-13 05:22:44.899122,Absent
636,1206,1,2024-10-21 05:22:44.899126,Absent
637,598,6,2024-10-10 05:22:44.899131,Present
638,1537,2,2024-10-24 05:22:44.899136,Absent
639,3567,4,2024-10-15 05:22:44.899140,Present
640,2639,3,2024-10-05 05:22:44.899144,Present
641,1828,10,2024-10-27 05:22:44.899149,Absent
642,983,9,2024-10-30 05:22:44.899153,Absent
643,2057,1,2024-10-14 05:22:44.899158,Present
644,2186,12,2024-10-27 05:22:44.899162,Present
645,303,8,2024-10-19 05:22:44.899167,Absent
646,912,7,2024-10-22 05:22:44.899171,Absent
647,1469,3,2024-11-03 05:22:44.899176,Absent
648,1728,3,2024-10-29 05:22:44.899180,Present
649,3416,1,2024-11-02 05:22:44.899185,Present
650,4039,7,2024-10-31 05:22:44.899189,Present
651,1087,9,2024-10-05 05:22:44.899194,Present
652,3029,3,2024-10-07 05:22:44.899198,Present
653,2091,9,2024-10-31 05:22:44.899203,Absent
654,3279,8,2024-10-18 05:22:44.899207,Absent
655,3248,7,2024-10-23 05:22:44.899212,Present
656,873,12,2024-10-26 05:22:44.899216,Absent
657,4542,9,2024-10-28 05:22:44.899220,Present
658,2522,12,2024-10-07 05:22:44.899225,Present
659,2895,12,2024-10-31 05:22:44.899230,Present
660,1049,7,2024-10-15 05:22:44.899234,Absent
661,2401,12,2024-10-22 05:22:44.899239,Absent
662,2815,3,2024-10-19 05:22:44.899243,Present
663,1923,5,2024-10-08 05:22:44.899247,Absent
664,3704,3,2024-10-14 05:22:44.899252,Absent
665,1286,7,2024-10-26 05:22:44.899256,Absent
666,2274,5,2024-10-30 05:22:44.899261,Present
667,1158,2,2024-10-18 05:22:44.899265,Present
668,1270,1,2024-11-03 05:22:44.899270,Absent
669,1240,10,2024-10-31 05:22:44.899275,Present
670,4601,5,2024-10-10 05:22:44.899279,Present
671,784,6,2024-10-28 05:22:44.899283,Present
672,852,8,2024-10-07 05:22:44.899288,Present
673,2754,9,2024-10-14 05:22:44.899292,Present
674,4133,12,2024-10-10 05:22:44.899297,Present
675,4025,10,2024-10-26 05:22:44.899303,Present
676,833,2,2024-10-14 05:22:44.899307,Absent
677,1394,8,2024-10-07 05:22:44.899312,Present
678,1846,9,2024-10-25 05:22:44.899317,Absent
679,1718,1,2024-10-17 05:22:44.899322,Present
680,106,12,2024-10-17 05:22:44.899326,Absent
681,3421,12,2024-10-30 05:22:44.899332,Present
682,3894,4,2024-10-22 05:22:44.899338,Absent
683,3057,5,2024-10-13 05:22:44.899342,Absent
684,3353,12,2024-10-09 05:22:44.899347,Present
685,2779,7,2024-10-21 05:22:44.899352,Present
686,4035,8,2024-10-11 05:22:44.899356,Absent
687,2018,2,2024-10-21 05:22:44.899361,Absent
688,3178,7,2024-10-09 05:22:44.899365,Present
689,2335,10,2024-10-27 05:22:44.899370,Absent
690,4714,12,2024-10-27 05:22:44.899375,Present
691,1448,1,2024-10-07 05:22:44.899379,Absent
692,3923,12,2024-10-07 05:22:44.899384,Present
693,4096,10,2024-10-17 05:22:44.899389,Absent
694,804,9,2024-10-25 05:22:44.899393,Present
695,4104,7,2024-10-18 05:22:44.899398,Absent
696,2708,12,2024-10-19 05:22:44.899402,Present
697,3472,4,2024-10-16 05:22:44.899407,Present
698,4301,5,2024-10-26 05:22:44.899411,Absent
699,2349,12,2024-10-25 05:22:44.899416,Present
700,3646,6,2024-10-06 05:22:44.899420,Absent
701,2410,6,2024-10-22 05:22:44.899425,Present
702,3140,4,2024-10-29 05:22:44.899429,Present
703,2365,7,2024-11-03 05:22:44.899434,Present
704,2212,5,2024-10-22 05:22:44.899438,Absent
705,1646,5,2024-10-17 05:22:44.899443,Present
706,1585,9,2024-10-28 05:22:44.899447,Present
707,3729,12,2024-10-21 05:22:44.899452,Present
708,579,1,2024-10-10 05:22:44.899456,Present
709,1499,4,2024-10-22 05:22:44.899461,Present
710,3259,1,2024-11-02 05:22:44.899465,Absent
711,3215,2,2024-10-31 05:22:44.899469,Absent
712,4476,1,2024-11-03 05:22:44.899474,Absent
713,3249,1,2024-11-01 05:22:44.899488,Present
714,3200,5,2024-10-10 05:22:44.899493,Absent
715,757,8,2024-10-08 05:22:44.899498,Present
716,4612,2,2024-10-05 05:22:44.899502,Absent
717,944,9,2024-10-30 05:22:44.899506,Present
718,1191,9,2024-10-29 05:22:44.899511,Present
719,810,8,2024-10-20 05:22:44.899515,Present
720,2063,12,2024-10-25 05:22:44.899519,Present
721,1823,12,2024-10-21 05:22:44.899524,Present
722,3712,6,2024-10-23 05:22:44.899529,Absent
723,3836,5,2024-10-14 05:22:44.899533,Present
724,3591,12,2024-10-11 05:22:44.899537,Present
725,3543,11,2024-11-03 05:22:44.899542,Absent
726,3319,11,2024-10-18 05:22:44.899546,Absent
727,94,11,2024-10-24 05:22:44.899551,Absent
728,4110,11,2024-10-22 05:22:44.899555,Present
729,3704,10,2024-10-25 05:22:44.899560,Absent
730,3090,7,2024-10-30 05:22:44.899564,Absent
731,2001,8,2024-10-18 05:22:44.899568,Present
732,2826,5,2024-10-31 05:22:44.899573,Absent
733,1753,4,2024-10-06 05:22:44.899577,Absent
734,3589,1,2024-11-01 05:22:44.899581,Absent
735,1021,4,2024-10-13 05:22:44.899630,Present
736,471,9,2024-10-13 05:22:44.899636,Present
737,1669,9,2024-11-03 05:22:44.899640,Present
738,3265,9,2024-10-20 05:22:44.899645,Present
739,3914,10,2024-10-21 05:22:44.899649,Present
740,2556,11,2024-10-19 05:22:44.899654,Present
741,1879,9,2024-10-06 05:22:44.899658,Present
742,4214,3,2024-10-12 05:22:44.899663,Absent
743,525,1,2024-10-06 05:22:44.899668,Absent
744,22,6,2024-10-30 05:22:44.899672,Absent
745,4004,11,2024-10-11 05:22:44.899677,Present
746,308,11,2024-10-27 05:22:44.899681,Present
747,2081,1,2024-10-06 05:22:44.899686,Absent
748,3731,9,2024-10-18 05:22:44.899690,Absent
749,204,6,2024-10-11 05:22:44.899695,Present
750,4446,9,2024-11-02 05:22:44.899699,Present
751,3252,8,2024-10-26 05:22:44.899704,Present
752,4065,9,2024-10-13 05:22:44.899708,Present
753,3614,12,2024-10-30 05:22:44.899713,Present
754,2017,11,2024-10-22 05:22:44.899717,Absent
755,2149,6,2024-10-25 05:22:44.899722,Present
756,4063,3,2024-10-10 05:22:44.899727,Absent
757,3898,7,2024-11-01 05:22:44.899732,Present
758,1426,12,2024-10-12 05:22:44.899737,Present
759,4859,4,2024-10-10 05:22:44.899741,Absent
760,341,4,2024-11-03 05:22:44.899746,Absent
761,2462,6,2024-11-01 05:22:44.899750,Present
762,2338,12,2024-11-02 05:22:44.899758,Absent
763,256,6,2024-10-23 05:22:44.899762,Present
764,4543,9,2024-10-10 05:22:44.899766,Absent
765,4436,1,2024-10-14 05:22:44.899771,Present
766,3542,8,2024-10-15 05:22:44.899776,Absent
767,2287,4,2024-10-07 05:22:44.899780,Absent
768,626,3,2024-10-11 05:22:44.899785,Present
769,4710,8,2024-10-05 05:22:44.899789,Absent
770,4143,11,2024-10-11 05:22:44.899794,Absent
771,1638,6,2024-10-13 05:22:44.899799,Present
772,4757,1,2024-10-28 05:22:44.899803,Absent
773,4282,3,2024-10-16 05:22:44.899807,Present
774,1375,6,2024-10-13 05:22:44.899812,Absent
775,3936,6,2024-10-30 05:22:44.899817,Absent
776,1013,2,2024-10-28 05:22:44.899821,Absent
777,4549,9,2024-10-12 05:22:44.899826,Present
778,3333,1,2024-10-24 05:22:44.899830,Absent
779,3132,8,2024-10-30 05:22:44.899834,Absent
780,4473,4,2024-11-03 05:22:44.899838,Absent
781,780,8,2024-10-18 05:22:44.899843,Absent
782,1023,8,2024-10-16 05:22:44.899847,Present
783,564,10,2024-11-03 05:22:44.899852,Present
784,1692,6,2024-11-03 05:22:44.899856,Absent
785,4776,5,2024-10-28 05:22:44.899861,Absent
786,798,4,2024-10-15 05:22:44.899866,Present
787,4802,7,2024-10-24 05:22:44.899870,Present
788,4420,12,2024-10-16 05:22:44.899875,Absent
789,4542,9,2024-10-14 05:22:44.899880,Absent
790,2536,12,2024-10-15 05:22:44.899884,Present
791,879,6,2024-10-14 05:22:44.899889,Present
792,4965,3,2024-10-13 05:22:44.899894,Absent
793,2127,9,2024-10-28 05:22:44.899898,Present
794,3228,10,2024-10-20 05:22:44.899903,Present
795,2074,12,2024-10-20 05:22:44.899908,Present
796,4902,1,2024-10-18 05:22:44.899913,Present
797,1063,6,2024-10-13 05:22:44.899917,Present
798,3352,5,2024-11-01 05:22:44.899922,Present
799,97,7,2024-10-19 05:22:44.899927,Present
800,2087,1,2024-11-01 05:22:44.899931,Absent
801,2099,5,2024-10-20 05:22:44.899936,Present
802,4447,9,2024-10-26 05:22:44.899941,Present
803,4422,6,2024-10-27 05:22:44.899945,Present
804,2644,1,2024-10-24 05:22:44.899950,Present
805,4957,4,2024-10-23 05:22:44.899955,Absent
806,4751,7,2024-10-20 05:22:44.899959,Absent
807,3530,10,2024-10-05 05:22:44.899964,Present
808,4269,4,2024-10-16 05:22:44.899969,Present
809,649,12,2024-10-27 05:22:44.899974,Absent
810,4234,1,2024-10-13 05:22:44.899978,Present
811,4656,4,2024-10-15 05:22:44.899983,Present
812,1302,11,2024-10-19 05:22:44.899988,Present
813,1104,11,2024-10-24 05:22:44.899992,Present
814,1722,2,2024-10-20 05:22:44.899997,Absent
815,1985,11,2024-10-15 05:22:44.900002,Absent
816,2302,2,2024-10-16 05:22:44.900006,Present
817,1813,7,2024-10-16 05:22:44.900011,Absent
818,733,5,2024-10-07 05:22:44.900015,Absent
819,550,1,2024-10-17 05:22:44.900020,Present
820,2113,5,2024-10-13 05:22:44.900024,Present
821,4685,8,2024-10-09 05:22:44.900028,Present
822,4582,3,2024-11-03 05:22:44.900033,Absent
823,2051,11,2024-10-06 05:22:44.900038,Present
824,2270,3,2024-10-16 05:22:44.900042,Absent
825,1202,12,2024-10-06 05:22:44.900047,Present
826,1742,12,2024-10-20 05:22:44.900051,Absent
827,1197,11,2024-10-10 05:22:44.900056,Absent
828,4969,11,2024-10-27 05:22:44.900060,Present
829,3930,1,2024-10-25 05:22:44.900065,Present
830,690,11,2024-10-22 05:22:44.900069,Absent
831,1771,8,2024-10-23 05:22:44.900074,Present
832,1601,8,2024-10-30 05:22:44.900078,Absent
833,3843,6,2024-10-10 05:22:44.900083,Absent
834,1152,8,2024-10-19 05:22:44.900088,Absent
835,3427,5,2024-10-24 05:22:44.900092,Present
836,2362,2,2024-10-15 05:22:44.900096,Present
837,2587,12,2024-10-23 05:22:44.900101,Absent
838,1625,8,2024-11-02 05:22:44.900105,Present
839,1545,9,2024-10-26 05:22:44.900110,Present
840,3942,2,2024-10-12 05:22:44.900115,Absent
841,1757,5,2024-10-17 05:22:44.900119,Present
842,422,12,2024-10-23 05:22:44.900123,Present
843,743,3,2024-10-11 05:22:44.900128,Present
844,800,3,2024-10-18 05:22:44.900132,Absent
845,4846,12,2024-10-17 05:22:44.900137,Absent
846,69,1,2024-10-06 05:22:44.900141,Absent
847,2218,1,2024-11-02 05:22:44.900146,Present
848,2809,12,2024-10-31 05:22:44.900150,Present
849,1949,6,2024-10-12 05:22:44.900155,Present
850,2239,5,2024-10-27 05:22:44.900160,Absent
851,3739,3,2024-10-19 05:22:44.900164,Present
852,4156,9,2024-11-02 05:22:44.900168,Present
853,1126,12,2024-10-05 05:22:44.900173,Present
854,1415,9,2024-11-03 05:22:44.900177,Absent
855,3210,4,2024-10-06 05:22:44.900182,Present
856,3142,3,2024-11-03 05:22:44.900186,Present
857,607,3,2024-10-17 05:22:44.900191,Present
858,428,5,2024-10-30 05:22:44.900196,Absent
859,1026,5,2024-10-30 05:22:44.900200,Absent
860,288,10,2024-10-13 05:22:44.900205,Absent
861,794,10,2024-10-23 05:22:44.900209,Present
862,1480,7,2024-10-25 05:22:44.900217,Present
863,1919,3,2024-10-11 05:22:44.900221,Absent
864,4339,11,2024-10-12 05:22:44.900226,Absent
865,4768,3,2024-10-26 05:22:44.900230,Present
866,4560,9,2024-10-28 05:22:44.900234,Present
867,2632,4,2024-10-22 05:22:44.900239,Absent
868,1936,8,2024-10-06 05:22:44.900244,Present
869,3807,3,2024-11-02 05:22:44.900248,Absent
870,3171,10,2024-10-08 05:22:44.900252,Absent
871,472,3,2024-10-20 05:22:44.900256,Absent
872,4955,11,2024-10-12 05:22:44.900261,Absent
873,4332,11,2024-10-19 05:22:44.900266,Absent
874,3534,9,2024-10-30 05:22:44.900270,Absent
875,3640,5,2024-10-14 05:22:44.900275,Absent
876,2062,8,2024-10-20 05:22:44.900279,Absent
877,481,2,2024-10-10 05:22:44.900284,Present
878,4734,4,2024-10-23 05:22:44.900288,Present
879,3981,10,2024-10-11 05:22:44.900294,Present
880,2535,6,2024-11-01 05:22:44.900298,Present
881,1982,3,2024-10-20 05:22:44.900303,Absent
882,891,1,2024-11-03 05:22:44.900308,Absent
883,901,11,2024-11-02 05:22:44.900312,Absent
884,1190,10,2024-10-05 05:22:44.900317,Present
885,2919,11,2024-10-24 05:22:44.900321,Absent
886,392,12,2024-10-17 05:22:44.900326,Absent
887,2064,8,2024-10-18 05:22:44.900331,Absent
888,3553,12,2024-10-06 05:22:44.900336,Present
889,1970,11,2024-10-10 05:22:44.900340,Present
890,744,11,2024-10-29 05:22:44.900345,Present
891,788,10,2024-10-15 05:22:44.900350,Present
892,1582,11,2024-10-31 05:22:44.900354,Present
893,2433,8,2024-10-22 05:22:44.900359,Absent
894,3588,5,2024-10-05 05:22:44.900363,Absent
895,3273,8,2024-10-14 05:22:44.900368,Present
896,1912,10,2024-10-05 05:22:44.900373,Absent
897,3329,6,2024-10-19 05:22:44.900377,Present
898,2632,10,2024-10-31 05:22:44.900382,Absent
899,875,7,2024-10-21 05:22:44.900386,Absent
900,2536,7,2024-10-17 05:22:44.900391,Present
901,1982,5,2024-10-20 05:22:44.900408,Present
902,1326,6,2024-10-05 05:22:44.900413,Present
903,4946,2,2024-10-29 05:22:44.900417,Absent
904,2328,8,2024-11-03 05:22:44.900422,Present
905,2169,1,2024-11-01 05:22:44.900426,Present
906,3922,6,2024-10-07 05:22:44.900431,Absent
907,4424,2,2024-10-10 05:22:44.900435,Present
908,1825,12,2024-10-18 05:22:44.900440,Present
909,546,3,2024-10-07 05:22:44.900445,Absent
910,4226,5,2024-11-02 05:22:44.900450,Absent
911,164,5,2024-10-25 05:22:44.900454,Present
912,2291,8,2024-10-06 05:22:44.900459,Present
913,2054,11,2024-10-09 05:22:44.900463,Absent
914,2471,6,2024-10-26 05:22:44.900467,Present
915,2993,8,2024-10-31 05:22:44.900472,Present
916,2269,8,2024-10-31 05:22:44.900476,Absent
917,3547,4,2024-10-15 05:22:44.900481,Absent
918,2328,3,2024-10-06 05:22:44.900485,Present
919,296,1,2024-11-02 05:22:44.900490,Absent
920,4163,11,2024-10-11 05:22:44.900495,Absent
921,2330,2,2024-10-25 05:22:44.900499,Present
922,1754,8,2024-10-13 05:22:44.900504,Absent
923,2943,11,2024-10-24 05:22:44.900508,Absent
924,1937,8,2024-10-13 05:22:44.900513,Absent
925,2128,1,2024-10-30 05:22:44.900517,Absent
926,2293,4,2024-10-21 05:22:44.900522,Present
927,3563,2,2024-11-03 05:22:44.900526,Present
928,4775,7,2024-10-28 05:22:44.900531,Absent
929,1392,12,2024-10-09 05:22:44.900535,Absent
930,4204,11,2024-11-02 05:22:44.900540,Absent
931,2936,7,2024-10-10 05:22:44.900544,Absent
932,1042,8,2024-10-14 05:22:44.900549,Present
933,4908,3,2024-10-30 05:22:44.900553,Present
934,2332,7,2024-10-15 05:22:44.900558,Absent
935,2514,4,2024-10-28 05:22:44.900562,Absent
936,4604,12,2024-10-26 05:22:44.900567,Present
937,2592,5,2024-10-29 05:22:44.900571,Absent
938,2359,12,2024-10-05 05:22:44.900576,Absent
939,2851,7,2024-10-23 05:22:44.900583,Present
940,313,9,2024-10-17 05:22:44.900587,Present
941,209,7,2024-10-21 05:22:44.900591,Absent
942,921,7,2024-10-07 05:22:44.900596,Absent
943,3739,4,2024-11-03 05:22:44.900600,Absent
944,1418,6,2024-10-16 05:22:44.900605,Present
945,3115,6,2024-10-31 05:22:44.900609,Absent
946,2891,4,2024-10-22 05:22:44.900614,Absent
947,3071,6,2024-10-24 05:22:44.900618,Present
948,4175,5,2024-10-17 05:22:44.900623,Absent
949,4550,6,2024-10-23 05:22:44.900627,Absent
950,2218,11,2024-10-13 05:22:44.900632,Present
951,4700,7,2024-10-18 05:22:44.900636,Present
952,3556,3,2024-10-06 05:22:44.900641,Present
953,1273,9,2024-10-09 05:22:44.900645,Absent
954,1066,2,2024-10-10 05:22:44.900650,Absent
955,452,5,2024-10-16 05:22:44.900655,Present
956,169,6,2024-10-28 05:22:44.900659,Present
957,559,2,2024-10-14 05:22:44.900706,Absent
958,264,4,2024-11-02 05:22:44.900711,Present
959,1010,6,2024-10-24 05:22:44.900716,Absent
960,1296,10,2024-10-20 05:22:44.900720,Present
961,763,9,2024-10-24 05:22:44.900724,Present
962,2327,10,2024-10-21 05:22:44.900729,Absent
963,3740,8,2024-10-31 05:22:44.900761,Present
964,2389,2,2024-10-23 05:22:44.900766,Present
965,1278,6,2024-10-18 05:22:44.900771,Present
966,850,7,2024-10-10 05:22:44.900776,Absent
967,3394,9,2024-11-01 05:22:44.900780,Absent
968,980,4,2024-10-18 05:22:44.900785,Present
969,421,4,2024-10-24 05:22:44.900789,Present
970,2520,3,2024-10-16 05:22:44.900794,Present
971,2460,4,2024-11-03 05:22:44.900799,Absent
972,3771,2,2024-10-21 05:22:44.900804,Present
973,4452,5,2024-10-12 05:22:44.900808,Present
974,3975,1,2024-10-25 05:22:44.900816,Absent
975,4696,9,2024-11-02 05:22:44.900821,Present
976,2029,7,2024-11-03 05:22:44.900825,Present
977,3058,7,2024-10-08 05:22:44.900830,Absent
978,1768,4,2024-10-07 05:22:44.900834,Present
979,4544,8,2024-10-26 05:22:44.900839,Absent
980,591,8,2024-10-07 05:22:44.900844,Absent
981,268,4,2024-10-18 05:22:44.900848,Present
982,3735,11,2024-11-02 05:22:44.900853,Absent
983,962,7,2024-10-25 05:22:44.900857,Present
984,2882,2,2024-10-07 05:22:44.900862,Absent
985,1220,8,2024-10-17 05:22:44.900866,Absent
986,2664,8,2024-10-09 05:22:44.900871,Absent
987,4765,12,2024-10-27 05:22:44.900875,Absent
988,3327,11,2024-10-13 05:22:44.900879,Absent
989,4743,10,2024-10-27 05:22:44.900883,Absent
990,1589,8,2024-11-03 05:22:44.900889,Present
