grade_id,student_id,subject_id,grade,exam_date
563,3269,38,C,2024-09-25 05:22:44.754316
564,4162,9,B,2024-08-31 05:22:44.754320
565,632,47,D,2024-10-23 05:22:44.754324
566,3293,26,C,2024-08-06 05:22:44.754328
567,1785,24,A,2024-09-12 05:22:44.754332
568,4857,42,C,2024-09-02 05:22:44.754337
569,4495,5,C,2024-08-07 05:22:44.754342
570,3460,19,D,2024-07-30 05:22:44.754347
571,1236,11,F,2024-09-03 05:22:44.754352
572,2170,12,C,2024-08-25 05:22:44.754356
573,4630,1,F,2024-10-04 05:22:44.754361
574,1634,34,A,2024-08-27 05:22:44.754365
575,1495,2,F,2024-08-02 05:22:44.754370
576,1738,30,A,2024-09-05 05:22:44.754375
577,4742,16,C,2024-10-08 05:22:44.754380
578,327,40,C,2024-10-25 05:22:44.754384
579,686,30,A,2024-10-01 05:22:44.754389
580,4710,32,A,2024-08-01 05:22:44.754393
581,4197,27,F,2024-10-10 05:22:44.754398
582,4103,34,B,2024-09-29 05:22:44.754403
583,3874,19,C,2024-09-22 05:22:44.754408
584,653,50,A,2024-09-29 05:22:44.754413
585,1338,31,C,2024-08-17 05:22:44.754418
586,2599,32,A,2024-09-04 05:22:44.754422
587,3278,25,D,2024-07-31 05:22:44.754428
588,2134,6,B,2024-09-24 05:22:44.754432
589,455,4,A,2024-10-23 05:22:44.754437
590,4156,41,F,2024-09-21 05:22:44.754442
591,4880,41,A,2024-09-17 05:22:44.754447
592,499,4,F,2024-08-22 05:22:44.754452
593,4160,3,F,2024-10-13 05:22:44.754456
594,64,16,A,2024-10-19 05:22:44.754466
595,1536,46,C,2024-08-30 05:22:44.754472
596,771,2,B,2024-08-03 05:22:44.754476
597,2304,48,F,2024-08-19 05:22:44.754481
598,4467,31,F,2024-09-27 05:22:44.754486
599,1139,37,B,2024-08-06 05:22:44.754491
600,3779,8,C,2024-08-30 05:22:44.754495
601,3821,9,F,2024-08-16 05:22:44.754500
602,4861,43,D,2024-09-23 05:22:44.754505
603,3893,23,F,2024-09-22 05:22:44.754510
604,2976,27,C,2024-10-25 05:22:44.754514
605,4095,34,C,2024-08-02 05:22:44.754519
606,1893,18,C,2024-08-14 05:22:44.754524
607,4623,44,B,2024-10-16 05:22:44.754529
608,3091,2,F,2024-09-11 05:22:44.754534
609,1574,14,F,2024-09-27 05:22:44.754539
610,4072,11,D,2024-09-03 05:22:44.754543
611,4905,7,B,2024-10-23 05:22:44.754547
612,601,46,A,2024-07-31 05:22:44.754552
613,2833,42,B,2024-10-25 05:22:44.754557
614,4995,40,D,2024-10-20 05:22:44.754562
615,2826,12,C,2024-10-09 05:22:44.754567
616,4683,7,C,2024-09-03 05:22:44.754571
617,2277,13,D,2024-09-06 05:22:44.754576
618,1165,23,B,2024-09-06 05:22:44.754581
619,1766,38,B,2024-10-18 05:22:44.754586
620,3433,12,B,2024-07-31 05:22:44.754590
621,733,8,F,2024-08-04 05:22:44.754595
622,4990,35,B,2024-09-23 05:22:44.754599
623,1356,41,A,2024-08-30 05:22:44.754604
624,2962,24,B,2024-08-19 05:22:44.754608
625,4013,16,A,2024-10-18 05:22:44.754613
626,3069,20,A,2024-09-21 05:22:44.754618
627,112,26,F,2024-08-28 05:22:44.754622
628,809,18,A,2024-10-14 05:22:44.754627
629,2366,27,D,2024-08-25 05:22:44.754632
630,312,28,F,2024-10-12 05:22:44.754637
631,1231,14,D,2024-09-23 05:22:44.754642
632,859,4,B,2024-09-30 05:22:44.754646
633,2970,7,B,2024-09-27 05:22:44.754651
634,250,20,F,2024-10-06 05:22:44.754655
635,837,8,F,2024-10-14 05:22:44.754660
636,3209,14,C,2024-10-07 05:22:44.754664
637,3967,20,D,2024-10-21 05:22:44.754670
638,2762,1,B,2024-09-17 05:22:44.754675
639,3683,18,D,2024-09-16 05:22:44.754679
640,3641,31,C,2024-09-09 05:22:44.754684
641,2168,40,D,2024-09-22 05:22:44.754689
642,3597,41,D,2024-09-01 05:22:44.754694
643,209,49,D,2024-10-03 05:22:44.754698
644,911,50,D,2024-08-31 05:22:44.754703
645,4841,19,B,2024-09-04 05:22:44.754708
646,4240,48,A,2024-08-04 05:22:44.754713
647,792,4,B,2024-09-30 05:22:44.754718
648,4655,17,C,2024-09-25 05:22:44.754722
649,1742,21,A,2024-10-24 05:22:44.754727
650,1053,20,C,2024-09-06 05:22:44.754731
651,3193,25,D,2024-08-12 05:22:44.754736
652,3116,21,B,2024-09-25 05:22:44.754740
653,2164,1,F,2024-09-17 05:22:44.754745
654,3994,29,A,2024-10-05 05:22:44.754750
655,1566,25,A,2024-09-15 05:22:44.754755
656,4287,46,F,2024-08-04 05:22:44.754759
657,521,8,A,2024-08-07 05:22:44.754764
658,1716,44,C,2024-08-21 05:22:44.754768
659,3829,33,C,2024-09-23 05:22:44.754773
660,3204,35,D,2024-08-13 05:22:44.754777
661,2928,42,B,2024-08-22 05:22:44.754782
662,2128,6,D,2024-10-18 05:22:44.754786
663,4758,36,D,2024-09-29 05:22:44.754790
664,998,37,D,2024-09-13 05:22:44.754795
665,176,23,A,2024-10-25 05:22:44.754799
666,2270,47,A,2024-10-03 05:22:44.754804
667,4392,30,A,2024-10-05 05:22:44.754808
668,3715,7,A,2024-07-29 05:22:44.754813
669,4239,32,B,2024-08-09 05:22:44.754817
670,1875,11,C,2024-10-04 05:22:44.754822
671,1061,15,D,2024-10-03 05:22:44.754826
672,4989,15,D,2024-10-04 05:22:44.754831
673,1388,26,F,2024-08-30 05:22:44.754835
674,1832,25,A,2024-09-25 05:22:44.754840
675,1995,7,D,2024-08-24 05:22:44.754845
676,3961,17,A,2024-10-08 05:22:44.754850
677,3664,14,B,2024-10-20 05:22:44.754855
678,67,40,B,2024-10-04 05:22:44.754860
679,1366,36,F,2024-10-21 05:22:44.754865
680,2466,39,A,2024-09-24 05:22:44.754869
681,2540,41,B,2024-08-04 05:22:44.754874
682,594,50,D,2024-10-02 05:22:44.754879
683,2250,5,B,2024-08-24 05:22:44.754883
684,4128,30,C,2024-07-28 05:22:44.754888
685,3556,34,D,2024-09-03 05:22:44.754893
686,26,46,A,2024-10-23 05:22:44.754898
687,4494,22,D,2024-08-28 05:22:44.754902
688,762,29,D,2024-09-27 05:22:44.754907
689,918,41,C,2024-09-06 05:22:44.754911
690,2051,33,A,2024-10-22 05:22:44.754916
691,2377,45,D,2024-09-14 05:22:44.754920
692,4541,23,A,2024-09-13 05:22:44.754925
693,4087,4,D,2024-08-23 05:22:44.754929
694,4575,8,A,2024-08-31 05:22:44.754934
695,4756,47,B,2024-07-27 05:22:44.754939
696,248,21,B,2024-09-23 05:22:44.754943
697,1515,5,F,2024-10-07 05:22:44.754948
698,4639,48,D,2024-10-22 05:22:44.754952
699,325,20,D,2024-08-25 05:22:44.754956
700,1016,1,A,2024-10-19 05:22:44.754961
701,4024,10,A,2024-08-07 05:22:44.754966
702,3242,38,C,2024-10-09 05:22:44.754970
703,4566,28,A,2024-10-12 05:22:44.754975
704,1593,4,C,2024-08-28 05:22:44.754980
705,55,10,B,2024-09-11 05:22:44.754985
706,3828,48,C,2024-07-31 05:22:44.754990
707,826,42,B,2024-08-16 05:22:44.754994
708,1179,32,B,2024-09-07 05:22:44.754999
709,3673,24,B,2024-10-21 05:22:44.755004
710,422,50,F,2024-10-02 05:22:44.755008
711,2477,24,F,2024-09-17 05:22:44.755013
712,656,18,B,2024-07-27 05:22:44.755018
713,800,35,C,2024-08-09 05:22:44.755023
714,1663,43,B,2024-10-07 05:22:44.755027
715,747,38,C,2024-09-10 05:22:44.755032
716,804,29,A,2024-09-09 05:22:44.755036
717,659,14,F,2024-08-01 05:22:44.755041
718,4170,24,A,2024-08-15 05:22:44.755046
719,4682,31,C,2024-08-02 05:22:44.755050
720,4564,41,A,2024-09-03 05:22:44.755055
721,609,26,F,2024-10-20 05:22:44.755060
722,3425,40,D,2024-08-31 05:22:44.755064
723,874,37,C,2024-10-20 05:22:44.755069
724,1861,7,C,2024-09-22 05:22:44.755074
725,1971,38,B,2024-08-04 05:22:44.755079
726,4744,16,F,2024-08-26 05:22:44.755083
727,97,35,C,2024-10-04 05:22:44.755089
728,3975,12,C,2024-09-24 05:22:44.755094
729,3001,45,C,2024-08-10 05:22:44.755098
730,3860,35,F,2024-09-07 05:22:44.755103
731,498,5,C,2024-10-14 05:22:44.755108
732,2398,50,B,2024-09-16 05:22:44.755112
733,4825,23,B,2024-08-10 05:22:44.755118
734,954,46,B,2024-08-29 05:22:44.755122
735,2359,39,C,2024-08-17 05:22:44.755127
736,2708,3,C,2024-10-10 05:22:44.755132
737,4970,41,D,2024-08-10 05:22:44.755137
738,2192,18,F,2024-09-02 05:22:44.755141
739,4383,30,C,2024-10-15 05:22:44.755146
740,3427,13,A,2024-10-10 05:22:44.755151
741,3432,29,D,2024-10-11 05:22:44.755156
742,4362,20,A,2024-09-08 05:22:44.755161
743,732,5,C,2024-10-02 05:22:44.755165
744,4783,15,F,2024-09-11 05:22:44.755170
745,3645,38,A,2024-07-30 05:22:44.755174
746,1541,12,B,2024-08-07 05:22:44.755179
747,4047,1,A,2024-08-09 05:22:44.755183
748,3538,35,F,2024-09-18 05:22:44.755188
749,4028,35,D,2024-10-16 05:22:44.755193
750,2179,32,F,2024-10-08 05:22:44.755198
751,478,48,D,2024-09-28 05:22:44.755203
752,3436,25,C,2024-08-11 05:22:44.755208
753,1551,10,F,2024-10-09 05:22:44.755212
754,3869,49,C,2024-08-07 05:22:44.755218
755,153,50,D,2024-08-14 05:22:44.755223
756,792,28,A,2024-10-14 05:22:44.755227
757,2554,36,C,2024-09-09 05:22:44.755232
758,253,48,A,2024-08-28 05:22:44.755236
759,4309,33,B,2024-10-08 05:22:44.755241
760,3467,48,B,2024-09-11 05:22:44.755246
761,4320,44,D,2024-08-26 05:22:44.755250
762,64,25,B,2024-09-08 05:22:44.755257
763,3704,3,A,2024-09-11 05:22:44.755262
764,3648,41,F,2024-09-18 05:22:44.755267
765,597,34,F,2024-10-04 05:22:44.755271
766,1257,35,A,2024-09-18 05:22:44.755276
767,4316,35,A,2024-08-18 05:22:44.755280
768,2777,41,B,2024-10-14 05:22:44.755285
769,4649,37,F,2024-09-27 05:22:44.755290
770,630,45,F,2024-09-27 05:22:44.755295
771,674,34,F,2024-08-05 05:22:44.755299
772,2907,34,A,2024-08-11 05:22:44.755304
773,4180,35,A,2024-08-31 05:22:44.755310
774,2400,34,C,2024-09-17 05:22:44.755314
775,3552,23,F,2024-10-01 05:22:44.755319
776,4679,20,A,2024-08-01 05:22:44.755323
777,2862,27,A,2024-09-07 05:22:44.755327
778,4798,18,C,2024-09-13 05:22:44.755332
779,3822,28,D,2024-09-05 05:22:44.755337
780,4875,40,B,2024-09-22 05:22:44.755342
781,4648,48,D,2024-08-19 05:22:44.755348
782,2315,37,C,2024-09-14 05:22:44.755352
783,747,15,C,2024-09-09 05:22:44.755357
784,828,20,D,2024-10-08 05:22:44.755362
785,2398,16,D,2024-09-11 05:22:44.755366
786,1533,6,F,2024-08-21 05:22:44.755371
787,1551,40,C,2024-10-12 05:22:44.755375
788,3208,49,D,2024-10-02 05:22:44.755380
789,1964,48,B,2024-08-02 05:22:44.755385
790,1826,32,F,2024-08-22 05:22:44.755389
791,164,20,D,2024-10-09 05:22:44.755394
792,3601,46,C,2024-10-08 05:22:44.755399
793,819,31,C,2024-09-22 05:22:44.755448
794,2116,17,A,2024-10-12 05:22:44.755455
795,3239,26,F,2024-10-10 05:22:44.755459
796,988,25,A,2024-09-07 05:22:44.755464
797,4238,33,F,2024-09-17 05:22:44.755469
798,472,19,A,2024-10-08 05:22:44.755473
799,653,33,D,2024-09-20 05:22:44.755479
800,1961,18,D,2024-08-30 05:22:44.755484
801,2817,11,F,2024-08-26 05:22:44.755488
802,3434,48,D,2024-09-24 05:22:44.755493
803,2393,6,F,2024-09-08 05:22:44.755498
804,2811,4,D,2024-10-21 05:22:44.755503
805,2088,46,D,2024-09-05 05:22:44.755508
806,3488,22,A,2024-08-06 05:22:44.755512
807,1376,45,B,2024-09-22 05:22:44.755517
808,4909,34,D,2024-08-28 05:22:44.755522
809,4157,34,A,2024-08-02 05:22:44.755527
810,3311,24,A,2024-09-25 05:22:44.755532
811,42,24,A,2024-08-06 05:22:44.755537
812,2508,19,B,2024-08-30 05:22:44.755541
813,2487,28,C,2024-08-18 05:22:44.755546
814,1309,5,D,2024-10-06 05:22:44.755551
815,4905,43,D,2024-10-12 05:22:44.755555
816,840,32,F,2024-09-27 05:22:44.755560
817,4142,1,F,2024-08-27 05:22:44.755565
818,2452,3,D,2024-09-30 05:22:44.755570
819,4674,46,F,2024-08-28 05:22:44.755574
820,588,34,D,2024-10-25 05:22:44.755579
821,646,23,D,2024-10-08 05:22:44.755584
822,460,3,C,2024-08-28 05:22:44.755588
823,4265,50,D,2024-09-26 05:22:44.755594
824,1583,39,C,2024-10-14 05:22:44.755598
825,885,18,D,2024-09-03 05:22:44.755602
826,4572,3,B,2024-10-21 05:22:44.755607
827,2769,18,D,2024-10-10 05:22:44.755612
828,1675,39,F,2024-09-29 05:22:44.755617
829,896,16,F,2024-09-07 05:22:44.755622
830,2667,8,D,2024-10-03 05:22:44.755626
831,4539,1,D,2024-09-08 05:22:44.755631
832,2967,3,A,2024-10-05 05:22:44.755635
833,4009,4,A,2024-09-11 05:22:44.755640
834,1673,26,B,2024-09-14 05:22:44.755643
835,67,10,C,2024-09-02 05:22:44.755648
836,965,11,F,2024-09-09 05:22:44.755652
837,1627,39,A,2024-10-19 05:22:44.755657
838,4989,24,D,2024-09-21 05:22:44.755661
839,1531,39,B,2024-07-31 05:22:44.755666
840,3042,17,D,2024-10-01 05:22:44.755670
841,4052,34,F,2024-07-31 05:22:44.755675
842,3361,49,F,2024-10-14 05:22:44.755679
843,535,50,A,2024-09-07 05:22:44.755684
844,759,33,C,2024-10-14 05:22:44.755689
845,3229,38,A,2024-10-08 05:22:44.755694
846,297,20,A,2024-09-05 05:22:44.755699
847,3291,20,B,2024-10-16 05:22:44.755703
848,4104,27,C,2024-09-04 05:22:44.755708
849,650,6,F,2024-10-01 05:22:44.755713
850,2167,50,B,2024-08-22 05:22:44.755717
851,3748,4,B,2024-10-04 05:22:44.755721
852,2181,13,A,2024-08-11 05:22:44.755726
853,1185,4,F,2024-09-28 05:22:44.755731
854,4366,16,D,2024-08-14 05:22:44.755735
855,2297,32,B,2024-10-15 05:22:44.755740
856,3400,44,A,2024-09-04 05:22:44.755744
857,4586,50,F,2024-10-09 05:22:44.755749
858,2763,2,D,2024-10-25 05:22:44.755753
859,4097,26,D,2024-09-25 05:22:44.755758
860,1539,48,A,2024-09-17 05:22:44.755762
861,3271,50,C,2024-07-28 05:22:44.755767
862,4128,14,C,2024-10-01 05:22:44.755775
863,4283,9,F,2024-08-18 05:22:44.755780
864,4850,49,A,2024-08-17 05:22:44.755784
865,1961,32,B,2024-08-11 05:22:44.755789
866,1161,28,B,2024-10-24 05:22:44.755793
867,2612,6,C,2024-10-11 05:22:44.755797
868,1307,24,B,2024-07-30 05:22:44.755802
869,980,2,B,2024-08-14 05:22:44.755806
870,3863,32,D,2024-08-30 05:22:44.755811
871,2799,13,B,2024-09-14 05:22:44.755816
872,4958,37,C,2024-10-01 05:22:44.755820
873,3224,11,D,2024-10-01 05:22:44.755824
874,4978,25,B,2024-08-22 05:22:44.755829
875,1887,36,C,2024-09-20 05:22:44.755833
876,3565,24,F,2024-10-07 05:22:44.755838
877,3586,17,D,2024-08-13 05:22:44.755842
878,587,49,B,2024-09-08 05:22:44.755847
879,3180,3,A,2024-10-14 05:22:44.755851
880,3495,15,C,2024-08-02 05:22:44.755856
881,2935,21,A,2024-08-12 05:22:44.755861
882,4426,46,D,2024-09-27 05:22:44.755865
883,903,30,B,2024-10-08 05:22:44.755871
884,1022,13,B,2024-09-10 05:22:44.755875
885,1221,50,C,2024-09-02 05:22:44.755880
886,1242,22,A,2024-08-08 05:22:44.755884
887,4957,45,D,2024-09-11 05:22:44.755889
888,1790,33,D,2024-08-02 05:22:44.755894
889,1281,50,C,2024-09-02 05:22:44.755899
890,1028,31,D,2024-09-02 05:22:44.755903
891,3039,40,D,2024-10-12 05:22:44.755908
892,55,10,F,2024-07-30 05:22:44.755913
893,647,10,D,2024-10-12 05:22:44.755917
894,552,49,A,2024-09-21 05:22:44.755922
895,3690,33,F,2024-08-26 05:22:44.755926
896,3932,6,A,2024-08-29 05:22:44.755931
897,342,25,A,2024-10-03 05:22:44.755935
898,2743,22,A,2024-09-25 05:22:44.755939
899,2681,1,C,2024-08-29 05:22:44.755944
900,3270,34,A,2024-10-01 05:22:44.755949
901,869,28,D,2024-07-29 05:22:44.755953
902,1454,50,D,2024-08-02 05:22:44.755958
903,4956,14,B,2024-09-11 05:22:44.755962
904,1046,7,D,2024-09-17 05:22:44.755967
905,1903,15,B,2024-08-20 05:22:44.755971
906,1313,3,D,2024-09-18 05:22:44.755976
907,41,1,C,2024-10-25 05:22:44.755980
908,1535,32,A,2024-09-28 05:22:44.755985
909,3471,49,B,2024-09-09 05:22:44.755990
910,2022,27,C,2024-10-06 05:22:44.755995
911,3321,46,A,2024-10-01 05:22:44.756000
912,3289,16,A,2024-08-15 05:22:44.756004
913,675,15,D,2024-08-13 05:22:44.756009
914,3724,43,A,2024-09-10 05:22:44.756014
915,4272,16,D,2024-09-17 05:22:44.756019
916,2743,27,D,2024-09-15 05:22:44.756024
917,1679,7,D,2024-09-06 05:22:44.756028
918,2873,43,F,2024-10-06 05:22:44.756032
919,4717,48,F,2024-10-01 05:22:44.756037
920,1706,7,A,2024-09-11 05:22:44.756042
921,238,35,A,2024-09-07 05:22:44.756046
922,2937,31,D,2024-10-06 05:22:44.756050
923,3120,24,B,2024-08-13 05:22:44.756055
924,18,30,C,2024-09-27 05:22:44.756060
925,1165,41,A,2024-09-08 05:22:44.756066
926,1953,30,B,2024-09-25 05:22:44.756071
927,3223,38,A,2024-10-18 05:22:44.756076
928,3755,13,B,2024-08-10 05:22:44.756080
929,4626,11,F,2024-10-07 05:22:44.756085
930,3846,45,A,2024-08-14 05:22:44.756090
931,2367,8,D,2024-08-02 05:22:44.756094
932,4734,28,A,2024-08-10 05:22:44.756099
933,4738,33,D,2024-10-18 05:22:44.756104
934,4084,6,B,2024-08-22 05:22:44.756109
935,4598,28,B,2024-10-03 05:22:44.756113
936,1247,20,D,2024-09-26 05:22:44.756118
937,1557,48,F,2024-10-16 05:22:44.756124
938,2046,28,B,2024-10-11 05:22:44.756129
939,2015,9,A,2024-09-16 05:22:44.756133
940,1498,28,A,2024-09-12 05:22:44.756138
941,3778,41,D,2024-10-24 05:22:44.756142
942,2244,22,A,2024-08-07 05:22:44.756147
943,4874,42,C,2024-08-15 05:22:44.756152
944,2560,18,F,2024-10-05 05:22:44.756157
945,902,27,A,2024-08-04 05:22:44.756162
946,1440,23,C,2024-08-18 05:22:44.756167
947,4856,44,A,2024-09-08 05:22:44.756171
948,3140,40,B,2024-09-04 05:22:44.756176
949,3531,34,B,2024-10-04 05:22:44.756181
950,2342,39,A,2024-07-27 05:22:44.756186
951,3868,32,C,2024-10-16 05:22:44.756190
952,4059,9,D,2024-09-29 05:22:44.756194
953,561,40,F,2024-08-29 05:22:44.756199
954,4821,29,B,2024-10-14 05:22:44.756203
955,4566,4,A,2024-08-14 05:22:44.756208
956,2815,49,C,2024-07-31 05:22:44.756213
957,4357,11,A,2024-10-25 05:22:44.756218
958,1196,26,A,2024-09-06 05:22:44.756222
959,4888,38,D,2024-07-30 05:22:44.756227
960,1815,16,D,2024-08-19 05:22:44.756232
961,4085,50,F,2024-10-07 05:22:44.756237
962,4856,16,C,2024-09-02 05:22:44.756242
963,3167,35,B,2024-09-09 05:22:44.756247
964,1243,13,C,2024-09-01 05:22:44.756251
965,3203,13,C,2024-10-15 05:22:44.756256
966,2376,10,C,2024-09-04 05:22:44.756261
967,2455,46,B,2024-08-03 05:22:44.756265
968,2860,39,C,2024-09-30 05:22:44.756270
969,2798,48,F,2024-08-31 05:22:44.756274
970,3321,36,C,2024-10-01 05:22:44.756279
971,224,48,C,2024-08-26 05:22:44.756283
972,2402,49,D,2024-08-16 05:22:44.756288
973,2521,36,B,2024-07-29 05:22:44.756293
974,2558,27,C,2024-10-09 05:22:44.756301
975,3839,25,F,2024-09-10 05:22:44.756306
976,1699,37,F,2024-08-06 05:22:44.756310
977,2181,4,C,2024-07-31 05:22:44.756315
978,1218,24,B,2024-08-24 05:22:44.756320
979,107,27,B,2024-08-07 05:22:44.756325
980,3070,26,D,2024-09-25 05:22:44.756330
981,3559,34,C,2024-08-12 05:22:44.756334
982,3985,9,F,2024-10-19 05:22:44.756339
983,4759,30,A,2024-08-08 05:22:44.756343
984,2748,22,B,2024-10-21 05:22:44.756348
985,2777,1,F,2024-10-23 05:22:44.756353
986,1439,22,F,2024-09-07 05:22:44.756357
987,4453,14,D,2024-08-27 05:22:44.756361
988,645,6,C,2024-08-15 05:22:44.756365
989,48,18,B,2024-08-12 05:22:44.756370
990,529,6,B,2024-09-01 05:22:44.756375
991,642,29,C,2024-10-14 05:22:44.756380
992,2242,17,F,2024-09-02 05:22:44.756385
993,2064,17,B,2024-09-02 05:22:44.756389
994,1621,42,D,2024-09-26 05:22:44.756393
995,1135,11,F,2024-09-26 05:22:44.756453
996,1345,29,A,2024-09-14 05:22:44.756459
997,4146,50,C,2024-08-02 05:22:44.756465
998,1496,39,D,2024-10-14 05:22:44.756469
999,365,27,D,2024-09-18 05:22:44.756474
1000,2055,40,D,2024-09-04 05:22:44.756479
1001,1877,46,B,2024-10-20 05:22:44.756483
1002,3606,22,F,2024-09-24 05:22:44.756488
1003,1290,49,C,2024-09-05 05:22:44.756493
1004,2368,13,A,2024-08-07 05:22:44.756498
1005,3236,28,A,2024-10-03 05:22:44.756503
1006,2159,41,F,2024-08-28 05:22:44.756507
1007,4448,45,F,2024-08-19 05:22:44.756511
1008,4071,49,B,2024-08-26 05:22:44.756516
1009,2441,31,B,2024-08-10 05:22:44.756521
1010,3732,10,A,2024-09-16 05:22:44.756526
1011,1346,26,A,2024-08-25 05:22:44.756531
1012,628,24,B,2024-09-09 05:22:44.756535
1013,1907,49,A,2024-08-07 05:22:44.756539
1014,3972,6,D,2024-10-19 05:22:44.756544
1015,1116,3,A,2024-08-24 05:22:44.756549
1016,2347,38,C,2024-09-10 05:22:44.756554
1017,3866,31,F,2024-08-26 05:22:44.756559
1018,3445,42,B,2024-08-22 05:22:44.756563
1019,1269,45,D,2024-10-08 05:22:44.756568
1020,3482,40,A,2024-09-08 05:22:44.756572
1021,4582,35,C,2024-08-06 05:22:44.756577
1022,215,34,B,2024-10-24 05:22:44.756582
1023,3212,44,C,2024-09-16 05:22:44.756587
1024,4065,4,C,2024-09-09 05:22:44.756592
1025,4803,16,A,2024-08-11 05:22:44.756597
1026,4840,36,A,2024-08-18 05:22:44.756601
1027,2486,31,F,2024-09-13 05:22:44.756606
1028,2498,24,C,2024-10-20 05:22:44.756615
1029,1093,2,C,2024-09-20 05:22:44.756622
1030,1840,45,C,2024-08-10 05:22:44.756626
1031,645,5,D,2024-09-16 05:22:44.756631
1032,579,13,B,2024-08-16 05:22:44.756635
1033,1909,42,D,2024-07-31 05:22:44.756641
1034,1119,9,A,2024-08-07 05:22:44.756645
1035,2416,31,C,2024-08-24 05:22:44.756650
1036,101,43,B,2024-10-08 05:22:44.756655
1037,4881,48,C,2024-09-17 05:22:44.756660
1038,2336,20,D,2024-10-11 05:22:44.756663
1039,1472,37,F,2024-10-07 05:22:44.756668
1040,967,36,A,2024-10-12 05:22:44.756673
1041,2585,50,C,2024-09-26 05:22:44.756679
1042,345,49,F,2024-08-23 05:22:44.756684
1043,2796,50,D,2024-08-11 05:22:44.756689
1044,564,18,D,2024-10-09 05:22:44.756694
1045,4141,30,B,2024-08-03 05:22:44.756698
1046,5,22,A,2024-10-21 05:22:44.756703
1047,3585,14,C,2024-08-23 05:22:44.756708
1048,2312,35,C,2024-10-12 05:22:44.756712
1049,3299,17,B,2024-09-05 05:22:44.756716
1050,1764,13,C,2024-08-08 05:22:44.756721
1051,889,14,A,2024-10-17 05:22:44.756726
1052,4618,16,C,2024-08-22 05:22:44.756730
1053,961,17,C,2024-09-05 05:22:44.756734
1054,3143,6,F,2024-09-07 05:22:44.756739
1055,3096,48,D,2024-09-20 05:22:44.756743
1056,3139,49,F,2024-09-24 05:22:44.756748
1057,956,26,C,2024-09-12 05:22:44.756752
1058,1411,2,D,2024-09-16 05:22:44.756757
1059,4123,11,F,2024-09-02 05:22:44.756761
1060,3710,23,C,2024-10-15 05:22:44.756766
1061,3823,8,B,2024-09-17 05:22:44.756770
1062,3480,47,F,2024-09-29 05:22:44.756775
1063,4472,42,D,2024-09-08 05:22:44.756780
1064,1211,49,C,2024-09-06 05:22:44.756785
1065,827,36,D,2024-09-15 05:22:44.756789
1066,651,23,B,2024-09-22 05:22:44.756793
1067,258,6,C,2024-08-08 05:22:44.756798
1068,22,4,B,2024-09-05 05:22:44.756803
1069,3472,23,D,2024-09-09 05:22:44.756807
1070,3454,38,C,2024-10-15 05:22:44.756812
1071,3605,11,B,2024-09-06 05:22:44.756816
1072,348,31,A,2024-09-17 05:22:44.756821
1073,2862,39,D,2024-08-22 05:22:44.756825
1074,4220,6,F,2024-08-19 05:22:44.756830
1075,4274,46,C,2024-08-14 05:22:44.756834
1076,2822,50,A,2024-09-30 05:22:44.756839
1077,3117,11,C,2024-09-05 05:22:44.756844
1078,2179,11,A,2024-08-01 05:22:44.756848
1079,4988,28,A,2024-09-07 05:22:44.756852
1080,1790,33,A,2024-10-22 05:22:44.756857
1081,312,27,C,2024-07-27 05:22:44.756861
1082,4902,8,B,2024-09-24 05:22:44.756866
1083,2446,43,F,2024-08-25 05:22:44.756871
1084,1107,33,D,2024-10-10 05:22:44.756875
1085,4271,27,C,2024-10-12 05:22:44.756880
1086,4408,19,D,2024-09-30 05:22:44.756884
1087,4961,45,C,2024-09-19 05:22:44.756889
1088,1708,30,F,2024-09-02 05:22:44.756893
1089,1606,6,F,2024-09-24 05:22:44.756897
1090,171,37,D,2024-10-21 05:22:44.756902
1091,2807,9,A,2024-09-21 05:22:44.756906
1092,4334,14,A,2024-09-07 05:22:44.756910
1093,3852,35,A,2024-09-21 05:22:44.756915
1094,3059,37,C,2024-10-06 05:22:44.756919
1095,3461,12,A,2024-08-09 05:22:44.756924
1096,1540,34,B,2024-08-22 05:22:44.756928
1097,4177,45,A,2024-09-11 05:22:44.756932
1098,4375,18,C,2024-08-16 05:22:44.756937
1099,3198,33,D,2024-10-08 05:22:44.756942
1100,3266,46,A,2024-09-08 05:22:44.756945
1101,606,43,F,2024-08-16 05:22:44.756950
1102,3417,29,B,2024-09-19 05:22:44.756955
1103,936,11,A,2024-10-07 05:22:44.756960
1104,4187,24,C,2024-10-22 05:22:44.756965
1105,3120,24,D,2024-09-27 05:22:44.756969
1106,2188,7,B,2024-08-07 05:22:44.756974
1107,2148,24,C,2024-10-17 05:22:44.756979
